model,epochs,batchsize,units1,units2,units3,MSE,RMSE,MAE,AR2
double_lstm_with_attention,2000,64,8,4,64,0.000952733677291979,0.030866384260097246,0.025060548302121267,0.7963002879195676
double_lstm_with_attention,2500,64,16,4,64,0.01412450709334336,0.1188465695480663,0.11599926480142375,-2.0198974768793865
double_lstm_with_attention,2500,64,8,4,64,0.0004122104144074536,0.020302965655476384,0.016217927139792324,0.9118671411196257
double_lstm_with_attention,3000,64,16,4,64,0.003213594692513308,0.05668857638460599,0.05138949206131771,0.31291574003261313
double_lstm_with_attention,3000,64,8,4,64,0.010618108358845687,0.10304420584800335,0.09930837664258485,-1.2702100986746636
double_lstm_with_attention,3500,64,16,4,64,0.0015076615994683677,0.03882861830490969,0.023200519951991794,0.6776536391582679
double_lstm_with_attention,3500,64,8,4,64,0.006124367948680783,0.07825834108055692,0.07431100113442354,-0.3094236275627942
double_lstm_with_attention,500,64,16,8,4,0.008202814608391356,0.09056939112300223,0.08665495482792424,-0.7538069806956229
double_lstm_with_attention,500,64,8,8,4,0.005880868198135031,0.07668681893347143,0.07306401263567291,-0.25736203862136975
double_lstm_with_attention,1000,64,16,8,4,0.0016425305736464386,0.04052814545037114,0.03810053989856217,0.6488179090235422
double_lstm_with_attention,1500,64,16,8,4,0.0015505220920177104,0.039376669387058506,0.0365167551999579,0.6684898295858568
double_lstm_with_attention,1000,64,8,8,4,0.010622306496836965,0.10306457440283236,0.09776082585026663,-1.2711076837191304
double_lstm_with_attention,2000,64,16,8,4,0.008944867343584446,0.09457730881973987,0.08946134298814135,-0.9124619459918757
double_lstm_with_attention,1500,64,8,8,4,0.0007569953173713496,0.02751354788774704,0.023056957879830996,0.8381502282641335
double_lstm_with_attention,2500,64,16,8,4,0.011837932104525415,0.10880226148626422,0.10319186381228714,-1.5310151396910578
double_lstm_with_attention,2000,64,8,8,4,0.009701576475374887,0.09849658103393684,0.09379675324657555,-1.074250529672966
double_lstm_with_attention,3000,64,16,8,4,0.0016641721265738456,0.040794265854085986,0.038193847253580424,0.6441908257101692
double_lstm_with_attention,2500,64,8,8,4,0.010635835131845937,0.10313018535737214,0.09786776815594697,-1.274000180459669
double_lstm_with_attention,3500,64,16,8,4,0.0015813161855440317,0.03976576650265944,0.03768636416512431,0.6619058826397186
double_lstm_with_attention,3000,64,8,8,4,0.023784573383998874,0.1542224801512376,0.14706042704801126,-4.085272900237463
double_lstm_with_attention,500,64,16,8,8,0.0032174939850305117,0.05672295818300128,0.0537103502521615,0.3120820497978676
double_lstm_with_attention,3500,64,8,8,4,0.006366348834524485,0.07978940302148202,0.07583454210126118,-0.36116047485828884
double_lstm_with_attention,1000,64,16,8,8,0.006750786623653544,0.0821631707254141,0.07905716702285757,-0.4433553933595564
double_lstm_with_attention,500,64,8,8,8,0.010906924501127024,0.10443622216993022,0.10005283113133284,-1.331960581972484
double_lstm_with_attention,1500,64,16,8,8,0.014683146010934494,0.12117403191663836,0.11615015017224486,-2.1393375569169524
double_lstm_with_attention,1000,64,8,8,8,0.0048570945168617185,0.069692858435149,0.06572115994755816,-0.03847358208685048
double_lstm_with_attention,2000,64,16,8,8,0.029657811439901448,0.17221443447023088,0.16937343213977246,-5.341003572388926
double_lstm_with_attention,1500,64,8,8,8,0.012054877743601373,0.10979470726588497,0.1040207838518371,-1.5773993132226245
double_lstm_with_attention,2500,64,16,8,8,0.003154712139203039,0.056166824186551965,0.05317684046713169,0.32550515451616013
double_lstm_with_attention,2000,64,8,8,8,0.0036760098473138715,0.06063010677307002,0.05795696578628058,0.21404883090619597
double_lstm_with_attention,3000,64,16,8,8,0.003554181562937321,0.059616957008365674,0.05681224261913494,0.2400963896754985
double_lstm_with_attention,2500,64,8,8,8,0.0053197963535738585,0.07293693408400066,0.06951556236654301,-0.13740178538627612
double_lstm_with_attention,3500,64,16,8,8,0.0022464459862237985,0.047396687502649366,0.043940223506384206,0.5196974647745212
double_lstm_with_attention,3000,64,8,8,8,0.009054740239898527,0.09515639883843087,0.09042028910301546,-0.9359533768902106
double_lstm_with_attention,500,64,16,8,16,0.002874129728759591,0.05361091053843043,0.04985387751821451,0.3854952205591895
double_lstm_with_attention,3500,64,8,8,8,0.005328993081378013,0.07299995261216279,0.06937204840033834,-0.13936809648710025
double_lstm_with_attention,1000,64,16,8,16,0.022178376337105815,0.148924062317363,0.14413252771345647,-3.741859117566814
double_lstm_with_attention,500,64,8,8,16,0.01949586823093867,0.1396276055475373,0.13437318975252255,-3.168324097336587
double_lstm_with_attention,1500,64,16,8,16,0.015345095509738277,0.12387532244050176,0.11989720969426843,-2.2808660087098804
double_lstm_with_attention,1000,64,8,8,16,0.004590963598116753,0.06775664984425332,0.06550091727614528,0.01842667536824194
double_lstm_with_attention,2000,64,16,8,16,0.007806919191156042,0.0883567721861547,0.0810651393449998,-0.6691623581458928
double_lstm_with_attention,2500,64,16,8,16,0.011617552609738646,0.10778475128578553,0.10324618445345159,-1.48389678887964
double_lstm_with_attention,1500,64,8,8,16,0.0027102361270508724,0.052059928227484835,0.04869900235177826,0.42053657605612516
double_lstm_with_attention,3000,64,16,8,16,0.04484733565845459,0.21177189534604113,0.2054899509031437,-8.58860758146795
double_lstm_with_attention,2000,64,8,8,16,0.009747973389380321,0.0987318256155548,0.09489112706630766,-1.084170445646957
double_lstm_with_attention,3500,64,16,8,16,0.004291962059001813,0.06551306784910788,0.06214453465479409,0.08235485265534925
double_lstm_with_attention,2500,64,8,8,16,0.006668485533835958,0.08166079557435109,0.07798470963550357,-0.4257589666777586
double_lstm_with_attention,500,64,16,8,32,0.009314322855237976,0.09651073958497042,0.09134606894339134,-0.9914535709801551
double_lstm_with_attention,3000,64,8,8,16,0.015111641196021623,0.12292941550345719,0.11685587868057158,-2.2309521895372604
double_lstm_with_attention,1000,64,16,8,32,0.002010118735584083,0.04483434772118452,0.042440473393172494,0.5702255336981488
double_lstm_with_attention,3500,64,8,8,16,0.004520667272567438,0.06723590761317526,0.06353878213195523,0.033456417274089545
double_lstm_with_attention,1500,64,16,8,32,0.013648711330848315,0.11682769933045979,0.11049538730391932,-1.9181697200682586
double_lstm_with_attention,500,64,8,8,32,0.01593417067480007,0.12623062494814827,0.11971901223396902,-2.406813526234284
double_lstm_with_attention,2000,64,16,8,32,0.0008039506858894228,0.028354024156888608,0.02362046047050057,0.8281109116369008
double_lstm_with_attention,1000,64,8,8,32,0.0020259592408837838,0.0450106569701419,0.04228582441747632,0.5668387463454343
double_lstm_with_attention,2500,64,16,8,32,0.001305887460133197,0.0361370649075599,0.03273784408804833,0.7207940624134597
double_lstm_with_attention,1500,64,8,8,32,0.0016774335360112838,0.040956483442933476,0.03820463623078216,0.6413554632698856
double_lstm_with_attention,3000,64,16,8,32,0.00031424595809355685,0.01772698389725553,0.013592447358758414,0.9328124819015086
double_lstm_with_attention,2000,64,8,8,32,0.0016038673938637716,0.04004831324617519,0.03695317931548896,0.6570843099890552
double_lstm_with_attention,3500,64,16,8,32,0.011931412752613531,0.10923100637004829,0.10395369130653949,-1.551001817557601
double_lstm_with_attention,2500,64,8,8,32,0.0016077633648242222,0.0400969246305028,0.037037476012862385,0.6562513299214532
double_lstm_with_attention,500,64,16,8,64,0.0028979999426263234,0.05383307480189408,0.05094017104552342,0.3803916372516566
double_lstm_with_attention,3000,64,8,8,32,0.0016923162987995352,0.04113777216621648,0.03811302671979733,0.6381734465456053
double_lstm_with_attention,1000,64,16,8,64,0.003725859689068305,0.061039820519627225,0.057645542251661526,0.20339065994545524
double_lstm_with_attention,3500,64,8,8,32,0.000683715249953747,0.026147949249486987,0.019052444342115303,0.8538179106290823
double_lstm_with_attention,1500,64,16,8,64,0.007869815899799395,0.08871198284222598,0.08536072750055035,-0.6826100211673938
double_lstm_with_attention,500,64,8,8,64,0.008132966491921703,0.09018296120621513,0.08512757664042117,-0.7388730683617271
double_lstm_with_attention,2000,64,16,8,64,0.005127339880529406,0.07160544588597578,0.06867741482759139,-0.09625353054700025
double_lstm_with_attention,1000,64,8,8,64,0.010084427798443521,0.10042125172712955,0.09597251265461107,-1.1561062529852357
double_lstm_with_attention,2500,64,16,8,64,0.023391276316784358,0.15294206849910313,0.14855033829446238,-4.001183819245396
double_lstm_with_attention,1500,64,8,8,64,0.017208230090274088,0.13118014365853578,0.12767974080790814,-2.6792144524229005
double_lstm_with_attention,3000,64,16,8,64,0.023651021358404356,0.15378888567905144,0.1493315655296566,-4.056718740969485
double_lstm_with_attention,2000,64,8,8,64,0.0006700816974271985,0.025885936286470273,0.022348488635732116,0.8567328393132295
double_lstm_with_attention,3500,64,16,8,64,0.02038977891784106,0.1427927831434105,0.13526513915734428,-3.3594471298142494
double_lstm_with_attention,500,64,16,16,4,0.004337327394397897,0.06585838894474945,0.0621095169454448,0.07265549387454007
double_lstm_with_attention,2500,64,8,8,64,0.029103473820858556,0.17059740273772797,0.163739959982721,-5.222483133691573
double_lstm_with_attention,1000,64,16,16,4,0.0007453186694688109,0.0273005250767968,0.02243771244099534,0.8406467599523724
double_lstm_with_attention,3000,64,8,8,64,0.003724273749808375,0.061026828115250877,0.05821447188935602,0.2037297425016037
double_lstm_with_attention,1500,64,16,16,4,0.006746183767850605,0.08213515549294714,0.07787132803932238,-0.4423712774159789
double_lstm_with_attention,3500,64,8,8,64,0.0011241111588974758,0.033527766983464255,0.02961141263072577,0.7596588376463547
double_lstm_with_attention,2000,64,16,16,4,0.004912347067257862,0.07008813784983776,0.06608766919638334,-0.050286881937228856
double_lstm_with_attention,500,64,8,16,4,0.00024972827687919785,0.015802793325206715,0.011190774177732454,0.9466067177941845
double_lstm_with_attention,2500,64,16,16,4,0.0004210201040385717,0.020518774428278402,0.015842726854488325,0.9099835809137166
double_lstm_with_attention,1000,64,8,16,4,0.005262275366518576,0.07254154235001194,0.06933650786782432,-0.1251034812735805
double_lstm_with_attention,3000,64,16,16,4,0.00023047204836324745,0.015181305884647982,0.01071992895481061,0.9507238055994599
double_lstm_with_attention,1500,64,8,16,4,0.02343227118900963,0.15307603074619366,0.15144726055798563,-4.009948748908424
double_lstm_with_attention,3500,64,16,16,4,0.014883196323054656,0.12199670619756361,0.11750802393774776,-2.1821094164111026
double_lstm_with_attention,2000,64,8,16,4,0.0016567260683379213,0.040702899999114577,0.038965543949554475,0.6457828340068666
double_lstm_with_attention,500,64,16,16,8,0.006812694605892202,0.08253904897617977,0.07910295510037295,-0.4565916612254508
double_lstm_with_attention,2500,64,8,16,4,0.005399219137599851,0.07347937899574174,0.06931935476111306,-0.15438281442337876
double_lstm_with_attention,1000,64,16,16,8,0.0030766858548039876,0.055467881290022135,0.051607389005928234,0.3421876042349201
double_lstm_with_attention,3000,64,8,16,4,0.01579962390707275,0.12569655487352369,0.12082247373857598,-2.3780466856148674
double_lstm_with_attention,1500,64,16,16,8,0.00544017976016199,0.07375757425622123,0.07097789564503812,-0.1631404213196299
double_lstm_with_attention,3500,64,8,16,4,0.015985589769316227,0.12643413213731577,0.1216774975448065,-2.417807212085873
double_lstm_with_attention,2000,64,16,16,8,0.0043145793168458575,0.06568545742282578,0.06210894235146218,0.07751915825229627
double_lstm_with_attention,500,64,8,16,8,0.0037389770570427317,0.061147175380738,0.05787997645252165,0.20058609436398178
double_lstm_with_attention,2500,64,16,16,8,0.009534056044481083,0.0976424909784725,0.09508164557277667,-1.0384337381036262
double_lstm_with_attention,1000,64,8,16,8,0.005742918556916473,0.07578204640227441,0.07278969999876865,-0.22786764489143363
double_lstm_with_attention,3000,64,16,16,8,0.006177346826146562,0.0785960993061778,0.07565291774868885,-0.32075080360720354
double_lstm_with_attention,1500,64,8,16,8,0.004613825972831533,0.0679251497814435,0.06526323931185014,0.013538573627036699
double_lstm_with_attention,3500,64,16,16,8,0.002089957372575527,0.045716051585581265,0.04255904024553537,0.5531555930046728
double_lstm_with_attention,2000,64,8,16,8,0.011253214441885711,0.10608116912009272,0.10184002339276965,-1.4059992802049144
double_lstm_with_attention,500,64,16,16,16,0.005145306960877559,0.0717307950665372,0.06853951054660312,-0.10009499136766475
double_lstm_with_attention,2500,64,8,16,8,0.004190453059999233,0.06473370883858913,0.061127180129182536,0.1040580362031075
double_lstm_with_attention,1000,64,16,16,16,0.004649671396918477,0.06818849900766608,0.06508652873057952,0.005874624361943526
double_lstm_with_attention,3000,64,8,16,8,0.0062594615085811425,0.07911675870876626,0.07498357662106252,-0.33830737536295774
double_lstm_with_attention,1500,64,16,16,16,0.0029407708835764933,0.05422887499825617,0.0507558303217369,0.3712469743047955
double_lstm_with_attention,3500,64,8,16,8,0.0009901192557512464,0.03146616048632636,0.02899241372905143,0.7883070451596821
double_lstm_with_attention,2000,64,16,16,16,0.004554760996615728,0.06748896944401898,0.06424115233095744,0.02616699113338017
double_lstm_with_attention,500,64,8,16,16,0.0003696933976970194,0.01922741266257682,0.016070656898806542,0.9209575136642925
double_lstm_with_attention,2500,64,16,16,16,0.004244021864754334,0.06514615771290225,0.062316188537483115,0.09260473045230966
double_lstm_with_attention,1000,64,8,16,16,0.003055989233678389,0.05528100246629387,0.05286845106593727,0.3466126559201984
double_lstm_with_attention,3000,64,16,16,16,0.005795789130133007,0.07613008032396267,0.07245129426323488,-0.23917166489033526
double_lstm_with_attention,1500,64,8,16,16,0.0003582967457775994,0.018928728054932783,0.014671771704688707,0.9233941806678829
double_lstm_with_attention,3500,64,16,16,16,0.011943215640528913,0.10928502020189644,0.10455849237470759,-1.553525340056475
double_lstm_with_attention,2000,64,8,16,16,0.017006192909619237,0.1304077946658835,0.12653586468426886,-2.6360177894835646
double_lstm_with_attention,500,64,16,16,32,0.00164352745416508,0.040540442204853665,0.03560333660991465,0.648604770473425
double_lstm_with_attention,2500,64,8,16,16,0.0037995304119792647,0.061640331050208226,0.058437909221235394,0.1876394532825667
double_lstm_with_attention,1000,64,16,16,32,0.006182403208187931,0.07862825960294384,0.07564501659751918,-0.3218318859605882
double_lstm_with_attention,3000,64,8,16,16,0.004766764210320845,0.06904175700487962,0.05435030387400878,-0.019160464609137895
double_lstm_with_attention,1500,64,16,16,32,0.01229264274937343,0.1108721910551669,0.10620352676954808,-1.6282347821190677
double_lstm_with_attention,3500,64,8,16,16,0.003541463476860916,0.05951019641087497,0.05679407965062367,0.24281558658616242
double_lstm_with_attention,2000,64,16,16,32,0.0070775769882507975,0.08412833641675554,0.07788512702371443,-0.5132249747186708
double_lstm_with_attention,2500,64,16,16,32,0.0011369352142688517,0.03371846992775401,0.028793432273587494,0.7569169839162779
double_lstm_with_attention,500,64,8,16,32,0.006706739384302667,0.08189468471337237,0.07784138705104328,-0.4339378507791216
double_lstm_with_attention,3000,64,16,16,32,0.008726412661334398,0.09341526995804486,0.08901744725936084,-0.8657551307111979
double_lstm_with_attention,1000,64,8,16,32,0.007206514036640051,0.08489118939348211,0.08063880096288353,-0.540792426420436
double_lstm_with_attention,1500,64,8,16,32,0.0077186310635747385,0.0878557400718629,0.08378223014886306,-0.6502858697871001
double_lstm_with_attention,3500,64,16,16,32,0.003079193290243982,0.055490479275673785,0.05136764939071553,0.3416515007157931
double_lstm_with_attention,2000,64,8,16,32,0.0013620270025387201,0.03690565000834859,0.03428584064121514,0.7087911187819964
double_lstm_with_attention,500,64,16,16,64,0.06980585322021304,0.26420797342285685,0.2571386722372242,-13.924876218192683
double_lstm_with_attention,2500,64,8,16,32,0.007444804842125495,0.08628328251825781,0.08226523381267664,-0.5917403141940343
double_lstm_with_attention,1000,64,16,16,64,0.010789172042640927,0.10387093935572608,0.09929295859534762,-1.3067844572462555
double_lstm_with_attention,3000,64,8,16,32,0.00032442393573904913,0.018011772143213704,0.014357606750277743,0.9306363741755375
double_lstm_with_attention,1500,64,16,16,64,0.002287478473015345,0.04782759112704031,0.04550241746410524,0.5109244929098764
double_lstm_with_attention,3500,64,8,16,32,0.004526946959737921,0.06728259031679681,0.06365999550894064,0.03211378554071964
double_lstm_with_attention,2000,64,16,16,64,0.009040053629076726,0.09507919661564629,0.09051142438400657,-0.932813298537631
double_lstm_with_attention,500,64,8,16,64,0.005801187656467961,0.07616552800623101,0.0726205210167721,-0.24032589957973394
double_lstm_with_attention,2500,64,16,16,64,0.005593088685297411,0.07478695531506421,0.07195781979425425,-0.1958331924129606
double_lstm_with_attention,1000,64,8,16,64,0.0031591833330670885,0.05620661289445476,0.054178775135772836,0.324549188620894
double_lstm_with_attention,3000,64,16,16,64,0.0016664833880310097,0.04082258428898163,0.0377501021017739,0.643696665269966
double_lstm_with_attention,1500,64,8,16,64,0.0063845001461673954,0.07990306718873434,0.07603851468639418,-0.36504132534533396
double_lstm_with_attention,3500,64,16,16,64,0.0020727631464587367,0.045527608617834704,0.04293273565796465,0.5568318133303691
double_lstm_with_attention,2000,64,8,16,64,0.006763454929108856,0.08224022695195372,0.07803345018622858,-0.4460639468990186
double_lstm_with_attention,500,64,16,32,4,0.0011011886601625495,0.03318416279134596,0.03127590344119512,0.7645597942344965
double_lstm_with_attention,2500,64,8,16,64,0.009501725440104209,0.09747679436719392,0.09420676309956448,-1.0315212766677346
double_lstm_with_attention,1000,64,16,32,4,0.0008401578813743744,0.028985477076880664,0.02721701946131045,0.8203696136526747
double_lstm_with_attention,3000,64,8,16,64,0.015266095323388648,0.1235560412257881,0.11876606492702152,-2.263975333385523
double_lstm_with_attention,1500,64,16,32,4,0.007700778359497496,0.08775407887669665,0.08360950135573456,-0.646468863243647
double_lstm_with_attention,3500,64,8,16,64,0.020089218969084766,0.1417364419233274,0.13420878961441723,-3.2951857559552016
double_lstm_with_attention,2000,64,16,32,4,0.002064289667415647,0.04543445462879077,0.04098070585957384,0.5586434898592212
double_lstm_with_attention,500,64,8,32,4,0.005021560373653721,0.07086296898700845,0.06660862710446372,-0.0736372888751069
double_lstm_with_attention,2500,64,16,32,4,0.000570957301456372,0.023894712834775227,0.01876868124051493,0.8779261815878472
double_lstm_with_attention,1000,64,8,32,4,0.010502966287572088,0.102483980638791,0.09760559755575533,-1.2455920891240377
double_lstm_with_attention,3000,64,16,32,4,0.005037410864907883,0.07097471990017208,0.06844243324451954,-0.07702621127993203
double_lstm_with_attention,1500,64,8,32,4,0.028499082715113207,0.16881671337611454,0.16260253405509847,-5.093260983621011
