model,epochs,batchsize,units1,units2,units3,MSE,RMSE,MAE,AR2
double_lstm_with_attention,2000,128,16,16,16,0.0011062872465893,0.0332608966594315,0.0297352563639288,0.76346968835085
double_lstm_with_attention,2000,128,16,16,32,0.0003609613897348,0.0189989839132207,0.0110093083374574,0.922824465101172
double_lstm_with_attention,2000,128,16,16,64,0.0005544807107558,0.0235474140991284,0.016806564563366,0.8814489675056358
double_lstm_with_attention,2000,128,16,32,4,0.0004831937047817,0.0219816674704581,0.0185770110061472,0.8966905223473424
double_lstm_with_attention,2000,128,16,32,8,0.0007372238870835,0.0271518671012431,0.0256895034115208,0.8423774690482391
double_lstm_with_attention,2000,128,16,32,16,5.2674284276953835e-05,0.0072577051660255,0.0052510291733239,0.9887379476584094
double_lstm_with_attention,2000,128,16,32,32,0.0138725568529002,0.1177818188554592,0.1122731592857823,-1.9660291266151857
double_lstm_with_attention,2000,128,16,32,64,0.0004063128030093,0.0201572022614583,0.0120047770143876,0.9131280829466976
double_lstm_with_attention,2000,128,16,64,4,0.0014832602373318,0.03851311773061,0.0379118954889536,0.682870784893802
double_lstm_with_attention,2000,128,16,64,8,4.5898104154794625e-05,0.006774813957209,0.0051526634537243,0.9901867323217292
double_lstm_with_attention,2000,128,16,64,16,0.0003634692572597,0.0190648697152566,0.0164193335032037,0.922288269199913
double_lstm_with_attention,2000,128,16,64,32,0.000236837538783,0.0153895269187536,0.0112418110587334,0.9493628286584024
double_lstm_with_attention,2000,128,16,64,64,0.000179849638231,0.0134108030419898,0.0119709216024383,0.9615471559380953
double_lstm_with_attention,2000,128,32,4,4,0.0004292173857472,0.0207175622539741,0.0186616277697959,0.9082309568974698
double_lstm_with_attention,2000,128,32,4,8,0.0063245157286288,0.0795268239566304,0.0785801787844347,-0.3522163262158424
double_lstm_with_attention,2000,128,32,4,16,0.0020281745844653,0.0450352593471531,0.0399505797062092,0.5663650936757745
double_lstm_with_attention,2000,128,32,4,32,0.0126319971534005,0.1123921578821253,0.107339501525542,-1.7007906243666513
double_lstm_with_attention,2000,128,32,4,64,0.0009623584453436,0.0310219026712368,0.0277881226008478,0.7942424594542747
double_lstm_with_attention,2000,128,32,8,4,7.19237833918908e-05,0.0084807890783753,0.0062047194207944,0.984622298636166
double_lstm_with_attention,2000,128,32,8,8,0.0013848511500941,0.0372135882453457,0.0341133910529397,0.7039111902181882
double_lstm_with_attention,2000,128,32,8,16,0.0013278509197642,0.036439688798949,0.0353298130884458,0.7160981536723585
double_lstm_with_attention,2000,128,32,8,32,0.0054787304754993,0.0740184468595451,0.0713615647274619,-0.1713827767667759
double_lstm_with_attention,2000,128,32,8,64,0.0005151065318148,0.0226959584907715,0.0211690526842015,0.8898673840105333
double_lstm_with_attention,2000,128,32,16,4,9.438252447798932e-05,0.0097150668797486,0.0076303440954262,0.979820495989774
double_lstm_with_attention,2000,128,32,16,8,0.0003050745589769,0.0174663836834354,0.0155845084402056,0.934773377589306
double_lstm_with_attention,2000,128,32,16,16,0.0002934699132437,0.0171309635818819,0.0158047178876273,0.9372545148168367
double_lstm_with_attention,2000,128,32,16,32,0.0006099285428358,0.0246967314200848,0.0201804845260677,0.8695939153547778
double_lstm_with_attention,2000,128,32,16,64,0.0002770424180921,0.0166445912563844,0.0139651887749974,0.9407668038356384
double_lstm_with_attention,2000,128,32,32,4,0.0003311103232949,0.018196437104416,0.0151889891507282,0.9292067876578544
double_lstm_with_attention,2000,128,32,32,8,5.0220393313464544e-05,0.007086634837034,0.0053103397463032,0.9892626030732996
double_lstm_with_attention,2000,128,32,32,16,0.0002972225318385,0.0172401430341683,0.0150490053661947,0.9364521842752268
double_lstm_with_attention,2000,128,32,32,32,0.0041857620669048,0.0646974656915157,0.0592351941383933,0.1050609963854435
double_lstm_with_attention,2000,128,32,32,64,0.0045747587214111,0.0676369626861758,0.0401748186335016,0.0218913673361103
double_lstm_with_attention,2000,128,32,64,4,0.0003558113442327,0.0188629622337741,0.0129890517340756,0.9239255732187592
double_lstm_with_attention,2000,128,32,64,8,0.003215163863449,0.0567024149701669,0.054966817767517,0.3125802426366183
double_lstm_with_attention,2000,128,32,64,16,0.0002324631685117,0.0152467428820617,0.0136818914826561,0.9502980931358148
double_lstm_with_attention,2000,128,32,64,32,0.0037225555749107,0.0610127492816934,0.0573869233923589,0.204097097766023
double_lstm_with_attention,2000,128,32,64,64,0.0011871912925933,0.0344556423912446,0.0335757516039793,0.7461719573375112
double_lstm_with_attention,2000,128,64,4,4,0.0126319785512876,0.1123920751267081,0.1073394225695084,-1.7007866471323556
double_lstm_with_attention,2000,128,64,4,8,0.0026910174676848,0.0518750177608149,0.0496420168667136,0.4246456313700457
double_lstm_with_attention,2000,128,64,4,16,0.000831934692142,0.0288432781101955,0.0275684536045659,0.8221277768402737
double_lstm_with_attention,2000,128,64,4,32,0.0126319891810637,0.1123921224155135,0.1073394676872419,-1.7007889198370971
double_lstm_with_attention,2000,128,64,4,64,0.0126319785512876,0.1123920751267081,0.1073394225695084,-1.7007866471323556
double_lstm_with_attention,2000,128,64,8,4,0.002709540242806,0.0520532443062487,0.0501656007517701,0.420685359943687
double_lstm_with_attention,2000,128,64,8,8,0.0051973270262246,0.0720924893884562,0.0694215889501053,-0.1112171680957228
double_lstm_with_attention,2000,128,64,8,16,0.0126319918385089,0.1123921342377167,0.1073394789666752,-1.7007894880135206
double_lstm_with_attention,2000,128,64,8,32,0.0007779982381338,0.0278926197789644,0.0250845312320331,0.8336596880280251
double_lstm_with_attention,2000,128,64,8,64,0.0048279140304441,0.0694831924312931,0.0465035961766371,-0.0322346332354472
double_lstm_with_attention,2000,128,64,16,4,0.0005159108006526,0.0227136699071871,0.0196302365108449,0.8896954268995304
double_lstm_with_attention,2000,128,64,16,8,0.0048280065607294,0.0694838582746344,0.0465025447866839,-0.032254416720528
double_lstm_with_attention,2000,128,64,16,16,0.006508456315674,0.0806750042805954,0.0771539872068753,-0.3915438376852758
double_lstm_with_attention,2000,128,64,16,32,0.0006557849574756,0.0256082986056403,0.021586890209348,0.8597895611246165
double_lstm_with_attention,2000,128,64,16,64,0.0126319918385089,0.1123921342377167,0.1073394789666752,-1.7007894880135206
double_lstm_with_attention,2000,128,64,32,4,0.0049519184037144,0.0703698685782096,0.0674120471244146,-0.0587474518057844
double_lstm_with_attention,2000,128,64,32,8,0.0126319758938446,0.1123920633045086,0.107339411290075,-1.700786078956407
